Quarter,State,Total_Crashes,Num_Injured,Num_Killed,Total_Vehicles_Involved,SPV,DAD,PWR,FTQ,Other_Factors,Quarter_Num,Year,Quarter_Date,Total_Casualties,Casualty_Rate,Fatality_Rate,Vehicles_per_Crash,Total_Factors,SPV_Prop,DAD_Prop,PWR_Prop,FTQ_Prop,Other_Factors_Prop,Quarter_Sin,Quarter_Cos,Severe_Crash,High_Casualty,State_Encoded,State_Adamawa,State_Akwa Ibom,State_Anambra,State_Bauchi,State_Bayelsa,State_Benue,State_Borno,State_Cross River,State_Delta,State_Ebonyi,State_Edo,State_Ekiti,State_Enugu,State_FCT,State_Gombe,State_Imo,State_Jigawa,State_Kaduna,State_Kano,State_Katsina,State_Kebbi,State_Kogi,State_Kwara,State_Lagos,State_Nasarawa,State_Niger,State_Ogun,State_Ondo,State_Osun,State_Oyo,State_Plateau,State_Rivers,State_Sokoto,State_Taraba,State_Yobe,State_Zamfara,Region,Region_Encoded,Region_North East,Region_North West,Region_South East,Region_South South,Region_South West
Q4 2023,Sokoto,20,168,36,136,70,1,0,0,93,3,2022,2023-03-01,666,2.146067415730337,0.08403361344537816,1.03125,22,0.0,0.0,0.0,0.9384615384615385,0.22162162162162163,1.0,-1.8369701987210297e-16,1,1,27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,South East,1,False,False,False,False,False
Q1 2022,Kaduna,105,340,39,40,96,1,0,53,0,2,2021,2023-03-01,185,4.723076923076923,0.11384615384615385,0.0125,47,0.0,0.0,0.0,0.0,0.29508196721311475,1.0,-1.0,1,1,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,False,False,False
Q1 2022,Ondo,209,305,11,42,87,0,0,6,45,2,2021,2022-03-01,572,3.0,0.10893854748603352,1.1527777777777777,29,0.5,0.0,0.0,0.7647058823529411,0.4818181818181818,1.2246467991473532e-16,-1.0,1,1,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,North Central,2,True,False,False,False,False
Q1 2022,Imo,131,548,46,332,1,0,0,3,21,1,2022,2022-06-01,125,2.7465753424657535,0.17391304347826086,1.2641509433962264,47,0.010416666666666666,0.0,0.0,0.0,0.4444444444444444,1.2246467991473532e-16,6.123233995736766e-17,1,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q4 2022,Edo,12,602,8,61,0,0,0,0,9,4,2023,2022-09-01,138,3.4210526315789473,0.18253968253968253,1.3627450980392157,33,0.10204081632653061,0.0,0.0,0.0,0.5,1.2246467991473532e-16,-1.0,1,0,28,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,True,False,False,False,True
Q1 2023,Taraba,25,28,84,407,41,0,5,0,54,4,2022,2023-12-01,19,3.3978494623655915,0.11901306240928883,1.0,24,0.0,0.0,0.0,0.027624309392265192,0.08695652173913043,1.0,1.0,1,0,33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,South South,2,False,False,False,False,False
Q4 2021,Zamfara,42,136,15,377,15,0,0,110,29,1,2021,2023-03-01,563,3.6,0.0967741935483871,1.2424242424242424,57,0.8095238095238095,0.0,0.0,0.5433070866141733,0.4642857142857143,-2.4492935982947064e-16,6.123233995736766e-17,1,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,North West,1,False,False,True,False,True
Q4 2021,Delta,145,146,39,44,0,0,0,425,63,4,2023,2021-03-01,201,5.333333333333333,0.17488789237668162,1.1818181818181819,155,0.7454545454545455,0.01020408163265306,0.0,0.5020242914979757,0.14705882352941177,-2.4492935982947064e-16,6.123233995736766e-17,1,0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,0,False,False,False,True,True
Q4 2020,Akwa Ibom,44,73,16,0,1,0,1,0,42,1,2023,2021-03-01,453,2.1904761904761907,0.1174785100286533,1.0566037735849056,70,0.3103448275862069,0.0,0.0,1.0,0.7692307692307693,1.0,1.0,1,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,False,False,False,False,False
Q3 2022,Benue,58,245,11,0,0,0,0,0,41,4,2022,2022-09-01,127,2.2612612612612613,0.16396761133603238,1.2222222222222223,70,0.7956989247311828,0.0,0.0,0.0,0.42201834862385323,-1.0,1.0,1,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,True,False,False,False,False
Q2 2023,Kaduna,44,22,28,134,49,0,0,154,4,3,2022,2023-03-01,135,2.283333333333333,0.10887096774193548,1.0,286,0.4411764705882353,0.0,0.0,0.0,0.3835616438356164,-1.0,-1.8369701987210297e-16,1,0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,North East,0,False,False,False,False,False
Q4 2022,Rivers,12,344,26,232,74,0,0,19,36,3,2022,2023-06-01,344,3.1818181818181817,0.18762475049900199,1.5333333333333334,184,0.6428571428571429,0.0,0.0,0.0,0.24509803921568626,1.2246467991473532e-16,-1.8369701987210297e-16,1,1,36,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,2,False,True,False,False,False
Q4 2023,Kebbi,142,79,91,201,0,2,0,0,4,1,2022,2024-03-01,952,1.9074074074074074,0.16085790884718498,1.3559322033898304,24,0.0,0.0032679738562091504,0.0,0.013157894736842105,0.430939226519337,1.0,-1.8369701987210297e-16,0,1,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,North West,5,False,False,False,False,False
Q1 2023,FCT,26,370,32,37,160,0,0,44,4,1,2023,2022-03-01,45,4.475806451612903,0.17777777777777778,1.2857142857142858,112,0.0,0.0,0.0,0.0,0.5294117647058824,1.0,-1.0,1,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,False,False,True,False
Q3 2022,Cross River,23,99,194,81,18,0,0,0,65,2,2021,2021-06-01,358,3.4871794871794872,0.15963060686015831,1.0,23,0.005405405405405406,0.0,0.0,0.0,0.6363636363636364,-2.4492935982947064e-16,-1.0,0,0,19,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,5,False,False,False,False,False
Q2 2021,Edo,37,144,94,111,103,1,0,0,49,4,2024,2021-09-01,274,3.0,0.054514480408858604,0.8235294117647058,220,0.125,0.0,0.0,0.8235294117647058,0.4064516129032258,1.2246467991473532e-16,1.0,1,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,1,False,False,False,False,False
Q2 2021,Rivers,25,436,37,42,0,0,0,172,0,1,2020,2021-03-01,297,1.0890410958904109,0.08559498956158663,0.9949238578680203,16,0.8245614035087719,0.0,0.022222222222222223,0.6857142857142857,0.5714285714285714,-1.0,-1.0,0,1,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,1,False,False,False,False,False
Q3 2022,Lagos,62,71,100,195,30,0,6,0,53,1,2022,2021-12-01,180,3.2598870056497176,0.1366906474820144,2.1666666666666665,26,0.3792134831460674,0.0,0.0,0.0,0.6338028169014085,1.0,1.0,1,0,28,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,False,False
Q3 2022,Niger,140,273,16,128,17,0,1,61,49,1,2024,2023-09-01,247,3.5714285714285716,0.09369676320272573,0.045454545454545456,23,0.5986622073578596,0.0,0.0,0.0,0.31958762886597936,-1.0,1.0,1,1,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,South West,2,True,False,False,False,True
Q4 2023,Kwara,87,87,4,112,12,0,0,98,21,2,2023,2022-12-01,188,2.1423357664233578,0.13333333333333333,1.0,183,0.5096774193548387,0.0,0.0,0.0,0.3574660633484163,1.0,1.0,1,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,1,False,False,True,False,True
Q2 2021,Kwara,27,42,102,74,6,0,0,0,52,2,2024,2021-12-01,79,1.9883720930232558,0.09433962264150944,0.16666666666666666,46,0.5502392344497608,0.0,0.0,0.003215434083601286,0.34579439252336447,1.0,-1.0,1,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,North East,4,False,False,False,False,False
Q1 2023,Nasarawa,44,146,25,50,0,0,0,4,87,2,2023,2021-12-01,118,4.614035087719298,0.14473684210526316,1.2666666666666666,356,0.0,0.0,0.0,0.0,0.7142857142857143,-1.0,-1.0,1,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,3,False,False,False,False,False
Q2 2023,Ogun,64,250,90,21,0,0,0,17,23,4,2023,2023-03-01,493,2.75,0.12,1.182608695652174,138,0.0,0.0,0.0,0.5275590551181102,0.3103448275862069,1.0,-1.0,1,1,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North Central,4,False,True,True,False,True
Q1 2022,Kwara,482,159,36,40,79,0,0,0,110,4,2021,2024-03-01,334,4.3125,0.1278538812785388,1.2905405405405406,27,0.0,0.0,0.0,0.524390243902439,0.3404255319148936,-2.4492935982947064e-16,1.0,1,0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,North West,2,False,False,True,False,True
Q2 2023,Anambra,66,159,23,23,12,1,1,21,141,1,2022,2023-03-01,479,2.1052631578947367,0.21557971014492755,1.4329896907216495,478,0.0,0.0,0.04807692307692308,0.008695652173913044,0.5416666666666666,-1.0,-1.8369701987210297e-16,1,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,0,False,False,False,False,False
Q2 2023,Zamfara,28,308,4,122,135,0,0,18,15,4,2023,2020-12-01,531,51.0,0.15753424657534246,1.3896103896103895,163,0.5897435897435898,0.0,0.0,0.0,0.5555555555555556,-2.4492935982947064e-16,1.0,1,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,North West,4,False,False,False,False,False
Q1 2024,Oyo,114,218,3,64,0,0,0,44,0,4,2020,2023-12-01,79,1.9583333333333333,0.07142857142857142,1.1454545454545455,31,0.6140350877192983,0.0,0.0,0.0,0.4552238805970149,1.2246467991473532e-16,6.123233995736766e-17,1,0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,1,True,False,False,False,False
Q4 2023,Plateau,138,222,24,47,284,0,0,16,14,3,2024,2021-03-01,752,1.411764705882353,0.12686567164179105,0.028846153846153848,34,0.6173913043478261,0.0,0.0072992700729927005,0.002617801047120419,0.08695652173913043,-1.0,6.123233995736766e-17,0,1,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,North East,0,True,False,False,False,True
Q4 2020,Kogi,306,45,129,51,96,0,0,2,67,2,2020,2022-12-01,366,3.0207253886010363,0.12912912912912913,1.3333333333333333,15,0.0,0.0,0.0,0.2987012987012987,0.24691358024691357,1.2246467991473532e-16,-1.0,1,1,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,South East,0,True,False,False,False,False
Q4 2020,Plateau,148,188,28,28,46,0,2,88,41,4,2024,2022-06-01,93,1.7105263157894737,0.17857142857142858,1.7374301675977655,39,0.0,0.008264462809917356,0.0,0.9946091644204852,0.7692307692307693,1.0,1.0,1,1,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,2,False,False,False,True,False
Q3 2022,Kebbi,31,143,8,0,4,2,0,0,11,3,2024,2020-12-01,476,3.5338983050847457,0.15789473684210525,1.6153846153846154,11,0.5357142857142857,0.0,0.0,0.0,0.3137254901960784,1.0,6.123233995736766e-17,1,0,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,0,False,False,False,False,False
Q1 2023,Gombe,20,548,13,47,31,0,0,19,15,2,2023,2024-03-01,252,68.2,0.19934640522875818,1.1578947368421053,109,0.6195652173913043,0.02,0.0,0.6048780487804878,0.8181818181818182,-2.4492935982947064e-16,6.123233995736766e-17,1,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,South South,2,False,False,False,False,True
Q4 2022,Ogun,42,63,25,54,39,0,0,0,47,3,2022,2023-09-01,172,2.8130841121495327,0.11245674740484429,1.1090909090909091,47,0.0,0.010256410256410256,0.0,0.5,0.4722222222222222,-1.0,-1.8369701987210297e-16,1,1,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,0,False,False,False,False,False
Q3 2022,Zamfara,38,784,23,78,49,0,0,162,7,3,2022,2020-12-01,131,1.6737400530503979,0.0,1.2207792207792207,344,0.78125,0.0,0.0,0.0,0.375,1.2246467991473532e-16,1.0,1,1,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,1,False,False,False,False,False
